 sid  | stid | category | ord | mh | fh 
 6933 |   23 | NEU      |  12 |  0 |  0
 6933 |   23 | NEU      |  11 |  0 |  0
 6933 |   23 | NEU      |  10 |  0 |  0
 6933 |   23 | NEU      |   9 |  0 |  0
 6902 |   23 | NEU      |   5 |  1 |  0
 6902 |   23 | NEU      |   4 |  0 |  0
 6902 |   23 | NEU      |   3 |  1 |  0
 6902 |   23 | NEU      |   2 |  0 |  0
 6902 |   23 | NEU      |   1 |  1 |  0
 7824 |   23 | NEU      |   9 |  0 |  0
 7824 |   23 | NEU      |  10 |  0 |  0
 7609 |   23 | NEU      |   0 |  2 |  0
 7609 |   23 | NEU      |   1 |  2 |  0
 7609 |   23 | NEU      |   2 |  1 |  0
 7076 |   23 | NEU      |   9 |  0 |  0
 7076 |   23 | NEU      |   8 |  0 |  0
 7076 |   23 | NEU      |   7 |  0 |  0
 7076 |   23 | NEU      |   6 |  0 |  0
 7076 |   23 | NEU      |   5 |  0 |  0
 7076 |   23 | NEU      |   4 |  0 |  0
 7076 |   23 | NEU      |   3 |  0 |  0
 7076 |   23 | NEU      |   2 |  0 |  0
 7076 |   23 | NEU      |   1 |  0 |  0
 7076 |   23 | NEU      |   0 |  0 |  0
 7095 |   23 | NEU      |   1 |  0 |  0
 7095 |   23 | NEU      |   0 |  1 |  0
 7091 |   23 | NEU      |   3 |  0 |  0
 7091 |   23 | NEU      |   2 |  0 |  0
 7091 |   23 | NEU      |   1 |  0 |  0
 7091 |   23 | NEU      |   0 |  0 |  0
 7087 |   23 | NEU      |   9 |  3 |  0
 7613 |   23 | NEU      |   0 |  2 |  2
 7613 |   23 | NEU      |   1 |  0 |  5
 7087 |   23 | NEU      |   8 |  1 |  0
 7087 |   23 | NEU      |   7 |  1 |  0
 7087 |   23 | NEU      |   6 |  4 |  0
 7087 |   23 | NEU      |   5 |  0 |  0
 7087 |   23 | NEU      |   4 |  1 |  0
 7087 |   23 | NEU      |   3 |  1 |  0
 7087 |   23 | NEU      |   2 |  0 |  0
 7087 |   23 | NEU      |   1 |  1 |  0
 7087 |   23 | NEU      |   0 |  1 |  0
 7068 |   23 | NEU      |   0 |  0 |  0
 7069 |   23 | NEU      |   5 |  1 |  0
 7069 |   23 | NEU      |   4 |  3 |  0
 7069 |   23 | NEU      |   3 |  1 |  0
 7069 |   23 | NEU      |   2 |  4 |  0
 7069 |   23 | NEU      |   1 |  1 |  0
 7069 |   23 | NEU      |   0 |  3 |  0
 7060 |   23 | NEU      |   2 |  0 |  0
 7060 |   23 | NEU      |   1 |  1 |  0
 7060 |   23 | NEU      |   0 |  0 |  0
 7824 |   23 | NEU      |  11 |  0 |  0
 7824 |   23 | NEU      |  12 |  0 |  0
 7824 |   23 | NEU      |  13 |  0 |  0
 7824 |   23 | NEU      |  14 |  0 |  0
 6902 |   23 | NEU      |   0 |  0 |  2
 6896 |   23 | NEU      |   4 |  2 |  0
 6896 |   23 | NEU      |   3 |  2 |  0
 6896 |   23 | NEU      |   2 |  2 |  0
 7764 |   23 | NEU      |   0 |  0 |  0
 7764 |   23 | NEU      |   1 |  0 |  0
 7055 |   23 | NEU      |  14 |  0 |  0
 7764 |   23 | NEU      |   2 |  0 |  0
 7764 |   23 | NEU      |   3 |  0 |  0
 7764 |   23 | NEU      |   4 |  0 |  0
 7764 |   23 | NEU      |   5 |  1 |  0
 7764 |   23 | NEU      |   6 |  0 |  0
 7764 |   23 | NEU      |   7 |  1 |  0
 7764 |   23 | NEU      |   8 |  0 |  0
 7764 |   23 | NEU      |   9 |  1 |  0
 7055 |   23 | NEU      |  13 |  0 |  0
 7055 |   23 | NEU      |  12 |  0 |  0
 7055 |   23 | NEU      |  11 |  2 |  0
 7055 |   23 | NEU      |  10 |  0 |  0
 7055 |   23 | NEU      |   9 |  1 |  0
 7055 |   23 | NEU      |   8 |  1 |  0
 7055 |   23 | NEU      |   7 |  1 |  0
 7055 |   23 | NEU      |   6 |  2 |  0
 7055 |   23 | NEU      |   5 |  2 |  0
 7625 |   23 | NEU      |   0 |  1 |  9
 7055 |   23 | NEU      |   4 |  1 |  0
 7055 |   23 | NEU      |   3 |  0 |  0
 7055 |   23 | NEU      |   2 |  0 |  0
 7055 |   23 | NEU      |   1 |  1 |  0
 7055 |   23 | NEU      |   0 |  0 |  0
 7625 |   23 | NEU      |   1 |  1 | 25
 7051 |   23 | NEU      |  14 |  1 |  2
 7625 |   23 | NEU      |   2 |  0 | 19
 7625 |   23 | NEU      |   3 |  0 | 30
 7051 |   23 | NEU      |  13 |  0 |  0
 7051 |   23 | NEU      |  12 |  2 |  0
 7051 |   23 | NEU      |  11 |  0 |  0
 7051 |   23 | NEU      |  10 |  1 |  0
 7051 |   23 | NEU      |   9 |  1 |  0
 7051 |   23 | NEU      |   8 |  3 |  0
 7764 |   23 | NEU      |  10 |  0 |  0
 7051 |   23 | NEU      |   7 |  1 |  0
 7764 |   23 | NEU      |  11 |  0 |  0
 7764 |   23 | NEU      |  12 |  0 |  0
 7051 |   23 | NEU      |   6 |  0 |  0
 7764 |   23 | NEU      |  13 |  1 |  0
 7051 |   23 | NEU      |   5 |  0 |  1
 7764 |   23 | NEU      |  14 |  0 |  0
 6933 |   23 | NEU      |   8 |  0 |  0
 7051 |   23 | NEU      |   4 |  1 |  1
 6933 |   23 | NEU      |   7 |  0 |  0
 7051 |   23 | NEU      |   3 |  2 |  0
 6933 |   23 | NEU      |   6 |  0 |  0
 7051 |   23 | NEU      |   2 |  0 |  0
 6933 |   23 | NEU      |   5 |  0 |  0
 7051 |   23 | NEU      |   1 |  0 |  0
 6933 |   23 | NEU      |   4 |  0 |  1
 7051 |   23 | NEU      |   0 |  0 |  0
 6933 |   23 | NEU      |   3 |  0 |  0
 6933 |   23 | NEU      |   2 |  0 |  0
 7047 |   23 | NEU      |   0 |  0 |  0
 6933 |   23 | NEU      |   1 |  0 |  0
 6933 |   23 | NEU      |   0 |  0 |  0
 6896 |   23 | NEU      |   1 |  2 |  0
 7781 |   23 | NEU      |   0 |  1 |  0
 7781 |   23 | NEU      |   1 |  0 |  0
 7781 |   23 | NEU      |   2 |  1 |  0
 7640 |   23 | NEU      |   0 |  0 |  0
 7781 |   23 | NEU      |   3 |  0 |  1
 7640 |   23 | NEU      |   1 |  2 |  0
 7781 |   23 | NEU      |   4 |  0 |  0
 7640 |   23 | NEU      |   2 |  0 |  0
 7043 |   23 | NEU      |   1 |  0 |  0
 7043 |   23 | NEU      |   0 |  1 |  0
 7039 |   23 | NEU      |   3 |  1 |  0
 7039 |   23 | NEU      |   2 |  0 |  0
 7039 |   23 | NEU      |   1 |  0 |  0
 7039 |   23 | NEU      |   0 |  0 |  0
 7034 |   23 | NEU      |   3 |  0 |  0
 7034 |   23 | NEU      |   2 |  0 |  0
 7034 |   23 | NEU      |   1 |  0 |  0
 7034 |   23 | NEU      |   0 |  0 |  0
 7028 |   23 | NEU      |  10 |  2 |  0
 7028 |   23 | NEU      |   9 |  0 |  0
 7028 |   23 | NEU      |   8 |  0 |  0
 7028 |   23 | NEU      |   7 |  0 |  0
 7028 |   23 | NEU      |   6 |  0 |  1
 7028 |   23 | NEU      |   5 |  1 |  0
 7028 |   23 | NEU      |   4 |  1 |  0
 7028 |   23 | NEU      |   3 |  1 |  0
 7028 |   23 | NEU      |   2 |  0 |  0
 7651 |   23 | NEU      |   0 |  0 |  0
 7651 |   23 | NEU      |   1 |  0 |  0
 7651 |   23 | NEU      |   2 |  0 |  0
 7651 |   23 | NEU      |   3 |  0 |  0
 7028 |   23 | NEU      |   1 |  0 |  0
 7028 |   23 | NEU      |   0 |  0 |  0
 7024 |   23 | NEU      |   5 |  1 |  0
 7024 |   23 | NEU      |   4 |  0 |  0
 7024 |   23 | NEU      |   3 |  1 |  0
 7024 |   23 | NEU      |   2 |  0 |  0
 7024 |   23 | NEU      |   1 |  2 |  0
 7024 |   23 | NEU      |   0 |  1 |  0
 7021 |   23 | NEU      |   3 |  0 |  0
 7021 |   23 | NEU      |   2 |  0 |  0
 7021 |   23 | NEU      |   1 |  0 |  0
 7021 |   23 | NEU      |   0 |  0 |  0
 7016 |   23 | NEU      |  13 |  0 |  1
 7016 |   23 | NEU      |  12 |  0 |  0
 7016 |   23 | NEU      |  11 |  0 |  0
 7016 |   23 | NEU      |  10 |  1 |  0
 6929 |   23 | NEU      |   6 |  0 |  1
 6929 |   23 | NEU      |   5 |  0 |  0
 7016 |   23 | NEU      |   9 |  0 |  0
 7016 |   23 | NEU      |   8 |  0 |  0
 7016 |   23 | NEU      |   7 |  0 |  0
 6929 |   23 | NEU      |   4 |  1 |  0
 7016 |   23 | NEU      |   6 |  0 |  0
 7016 |   23 | NEU      |   5 |  0 |  0
 6929 |   23 | NEU      |   3 |  0 |  0
 6929 |   23 | NEU      |   2 |  0 |  0
 7016 |   23 | NEU      |   4 |  0 |  0
 6929 |   23 | NEU      |   1 |  2 |  0
 7016 |   23 | NEU      |   3 |  1 |  0
 6929 |   23 | NEU      |   0 |  1 |  0
 7016 |   23 | NEU      |   2 |  0 |  0
 6918 |   23 | NEU      |   9 |  0 |  0
 7016 |   23 | NEU      |   1 |  0 |  0
 6922 |   23 | NEU      |   2 |  0 |  0
 6918 |   23 | NEU      |  14 |  2 |  1
 7016 |   23 | NEU      |   0 |  1 |  0
 6918 |   23 | NEU      |  13 |  0 |  0
 7004 |   23 | NEU      |  14 |  2 |  0
 6922 |   23 | NEU      |   1 |  0 |  0
 7004 |   23 | NEU      |  13 |  1 |  0
 6918 |   23 | NEU      |  12 |  2 |  0
 7004 |   23 | NEU      |  12 |  0 |  1
 6918 |   23 | NEU      |  11 |  1 |  0
 6918 |   23 | NEU      |  10 |  0 |  0
 7004 |   23 | NEU      |  11 |  0 |  0
 6922 |   23 | NEU      |   0 |  0 |  0
 7004 |   23 | NEU      |  10 |  1 |  0
 6918 |   23 | NEU      |   8 |  0 |  0
 7674 |   23 | NEU      |   0 |  1 |  0
 7674 |   23 | NEU      |   1 |  0 |  0
 7674 |   23 | NEU      |   2 |  0 |  0
 7674 |   23 | NEU      |   3 |  1 |  0
 7674 |   23 | NEU      |   4 |  0 |  0
 7674 |   23 | NEU      |   5 |  2 |  0
 7674 |   23 | NEU      |   6 |  1 |  0
 7433 |   23 | NEU      |   4 |  1 |  1
 7433 |   23 | NEU      |   5 |  1 |  0
 7674 |   23 | NEU      |   7 |  0 |  0
 7433 |   23 | NEU      |   3 |  0 |  0
 7433 |   23 | NEU      |   2 |  0 |  0
 7433 |   23 | NEU      |   1 |  2 |  0
 7433 |   23 | NEU      |   0 |  1 |  0
 7414 |   23 | NEU      |  14 |  0 |  0
 7414 |   23 | NEU      |  13 |  1 |  0
 7414 |   23 | NEU      |  12 |  0 |  0
 7414 |   23 | NEU      |  11 |  0 |  0
 7415 |   23 | NEU      |  14 |  1 |  0
 7414 |   23 | NEU      |  10 |  0 |  0
 7415 |   23 | NEU      |  13 |  0 |  0
 7674 |   23 | NEU      |   8 |  0 |  0
 7415 |   23 | NEU      |  12 |  0 |  0
 7414 |   23 | NEU      |   9 |  0 |  0
 7674 |   23 | NEU      |   9 |  2 |  0
 7415 |   23 | NEU      |  11 |  1 |  0
 7674 |   23 | NEU      |  10 |  2 |  0
 7414 |   23 | NEU      |   8 |  1 |  0
 7415 |   23 | NEU      |  10 |  0 |  0
 7674 |   23 | NEU      |  11 |  0 |  0
 7414 |   23 | NEU      |   7 |  0 |  0
 7415 |   23 | NEU      |   9 |  0 |  0
 7674 |   23 | NEU      |  12 |  0 |  0
 7674 |   23 | NEU      |  13 |  1 |  0
 7415 |   23 | NEU      |   8 |  0 |  0
 7414 |   23 | NEU      |   6 |  0 |  0
 7674 |   23 | NEU      |  14 |  0 |  0
 7415 |   23 | NEU      |   7 |  1 |  0
 7415 |   23 | NEU      |   6 |  0 |  0
 7414 |   23 | NEU      |   5 |  0 |  0
 7415 |   23 | NEU      |   5 |  1 |  0
 7415 |   23 | NEU      |   4 |  0 |  0
 7415 |   23 | NEU      |   3 |  0 |  0
 7405 |   23 | NEU      |  14 |  0 |  0
 7004 |   23 | NEU      |   9 |  1 |  0
 7414 |   23 | NEU      |   4 |  0 |  0
 7452 |   23 | NEU      |   0 |  0 |  0
 7442 |   23 | NEU      |   7 |  0 |  0
 7452 |   23 | NEU      |   1 |  0 |  0
 7442 |   23 | NEU      |   8 |  0 |  0
 7442 |   23 | NEU      |   9 |  1 |  1
 7442 |   23 | NEU      |  10 |  0 |  0
 7442 |   23 | NEU      |  11 |  1 |  0
 7405 |   23 | NEU      |  13 |  0 |  0
 7450 |   23 | NEU      |   0 |  0 |  0
 7004 |   23 | NEU      |   8 |  1 |  0
 7004 |   23 | NEU      |   7 |  1 |  0
 7004 |   23 | NEU      |   6 |  0 |  0
 6918 |   23 | NEU      |   7 |  0 |  0
 7447 |   23 | NEU      |   0 |  0 |  0
 7414 |   23 | NEU      |   3 |  0 |  0
 6918 |   23 | NEU      |   6 |  1 |  0
 7447 |   23 | NEU      |   1 |  0 |  0
 6918 |   23 | NEU      |   5 |  0 |  0
 7448 |   23 | NEU      |   0 | 10 |  0
 7447 |   23 | NEU      |   2 |  0 |  0
 7004 |   23 | NEU      |   5 |  1 |  0
 7448 |   23 | NEU      |   1 |  6 |  5
 7447 |   23 | NEU      |   3 |  0 |  0
 7415 |   23 | NEU      |   2 |  0 |  0
 7448 |   23 | NEU      |   2 |  7 |  2
 7004 |   23 | NEU      |   4 |  1 |  0
 7660 |   23 | NEU      |   0 |  0 |  0
 7447 |   23 | NEU      |   4 |  0 |  0
 7660 |   23 | NEU      |   1 |  0 |  0
 7660 |   23 | NEU      |   2 |  0 |  0
 7447 |   23 | NEU      |   5 |  1 |  0
 7447 |   23 | NEU      |   6 |  0 |  0
 7660 |   23 | NEU      |   3 |  0 |  0
 7447 |   23 | NEU      |   7 |  1 |  0
 7442 |   23 | NEU      |   0 |  0 |  0
 7660 |   23 | NEU      |   4 |  1 |  0
 7447 |   23 | NEU      |   8 |  1 |  0
 7447 |   23 | NEU      |   9 |  1 |  0
 7660 |   23 | NEU      |   5 |  1 |  0
 7447 |   23 | NEU      |  10 |  0 |  0
 7660 |   23 | NEU      |   6 |  0 |  0
 7447 |   23 | NEU      |  11 |  1 |  0
 7442 |   23 | NEU      |   1 |  0 |  0
 7447 |   23 | NEU      |  12 |  0 |  0
 7660 |   23 | NEU      |   7 |  2 |  0
 7447 |   23 | NEU      |  13 |  0 |  0
 7660 |   23 | NEU      |   8 |  1 |  0
 7447 |   23 | NEU      |  14 |  0 |  0
 7405 |   23 | NEU      |  12 |  1 |  0
 7442 |   23 | NEU      |   2 |  0 |  0
 7660 |   23 | NEU      |   9 |  0 |  0
 7414 |   23 | NEU      |   2 |  0 |  0
 7660 |   23 | NEU      |  10 |  0 |  0
 7660 |   23 | NEU      |  11 |  0 |  0
 7660 |   23 | NEU      |  12 |  0 |  0
 7660 |   23 | NEU      |  13 |  0 |  0
 7442 |   23 | NEU      |   3 |  0 |  0
 7660 |   23 | NEU      |  14 |  1 |  0
 7442 |   23 | NEU      |   4 |  1 |  0
 7415 |   23 | NEU      |   1 |  0 |  0
 7442 |   23 | NEU      |   5 |  0 |  0
 7442 |   23 | NEU      |   6 |  0 |  0
 7405 |   23 | NEU      |  11 |  0 |  0
 7450 |   23 | NEU      |   1 |  0 |  0
 7405 |   23 | NEU      |  10 |  1 |  0
 7450 |   23 | NEU      |   2 |  0 |  0
 7414 |   23 | NEU      |   1 |  0 |  0
 7415 |   23 | NEU      |   0 |  2 |  0
 7405 |   23 | NEU      |   9 |  2 |  0
 7450 |   23 | NEU      |   3 |  0 |  0
 7405 |   23 | NEU      |   8 |  0 |  0
 7416 |   23 | NEU      |   5 |  2 |  0
 7414 |   23 | NEU      |   0 |  0 |  2
 7416 |   23 | NEU      |   4 |  1 |  0
 7450 |   23 | NEU      |   4 |  0 |  0
 7418 |   23 | NEU      |   1 |  1 |  0
 7405 |   23 | NEU      |   7 |  0 |  0
 7416 |   23 | NEU      |   3 |  1 |  0
 7450 |   23 | NEU      |   5 |  0 |  0
 7418 |   23 | NEU      |   0 |  1 |  0
 7416 |   23 | NEU      |   2 |  1 |  0
 7405 |   23 | NEU      |   6 |  2 |  0
 7416 |   23 | NEU      |   1 |  2 |  0
 7450 |   23 | NEU      |   6 |  0 |  0
 7405 |   23 | NEU      |   5 |  1 |  0
 7407 |   23 | NEU      |  14 |  1 |  0
 7004 |   23 | NEU      |   3 |  1 |  0
 7450 |   23 | NEU      |   7 |  0 |  0
 7416 |   23 | NEU      |   0 |  1 |  0
 7004 |   23 | NEU      |   2 |  0 |  0
 7450 |   23 | NEU      |   8 |  0 |  0
 7004 |   23 | NEU      |   1 |  0 |  0
 7407 |   23 | NEU      |  13 |  0 |  0
 7450 |   23 | NEU      |   9 |  0 |  0
 7004 |   23 | NEU      |   0 |  1 |  0
 7450 |   23 | NEU      |  10 |  0 |  0
 7405 |   23 | NEU      |   4 |  0 |  2
 7000 |   23 | NEU      |   0 |  0 |  0
 6992 |   23 | NEU      |  14 |  0 |  0
 7407 |   23 | NEU      |  12 |  0 |  0
 7450 |   23 | NEU      |  11 |  0 |  0
 6992 |   23 | NEU      |  13 |  0 |  0
 7450 |   23 | NEU      |  12 |  0 |  0
 6992 |   23 | NEU      |  12 |  0 |  0
 7450 |   23 | NEU      |  13 |  0 |  0
 6992 |   23 | NEU      |  11 |  0 |  0
 7405 |   23 | NEU      |   3 |  0 |  0
 6992 |   23 | NEU      |  10 |  0 |  0
 6992 |   23 | NEU      |   9 |  0 |  0
 7407 |   23 | NEU      |  11 |  1 |  0
 7405 |   23 | NEU      |   2 |  1 |  0
 7450 |   23 | NEU      |  14 |  0 |  0
 7405 |   23 | NEU      |   1 |  1 |  0
 6992 |   23 | NEU      |   8 |  0 |  0
 6992 |   23 | NEU      |   7 |  0 |  0
 7407 |   23 | NEU      |  10 |  0 |  0
 7682 |   23 | NEU      |   0 |  0 |  0
 7682 |   23 | NEU      |   1 |  1 |  0
 7407 |   23 | NEU      |   9 |  1 |  0
 7682 |   23 | NEU      |   2 |  0 |  0
 7682 |   23 | NEU      |   3 |  2 |  0
 7405 |   23 | NEU      |   0 |  1 |  0
 7407 |   23 | NEU      |   8 |  0 |  0
 7407 |   23 | NEU      |   7 |  0 |  0
 7407 |   23 | NEU      |   6 |  0 |  0
 7407 |   23 | NEU      |   5 |  0 |  0
 7407 |   23 | NEU      |   4 |  0 |  0
 7407 |   23 | NEU      |   3 |  1 |  0
 7407 |   23 | NEU      |   2 |  1 |  0
 7407 |   23 | NEU      |   1 |  0 |  0
 7407 |   23 | NEU      |   0 |  0 |  0
 7398 |   23 | NEU      |   3 |  0 |  0
 7461 |   23 | NEU      |   0 |  0 |  0
 7461 |   23 | NEU      |   1 |  1 |  0
 7461 |   23 | NEU      |   2 |  0 |  0
 7461 |   23 | NEU      |   3 |  1 |  0
 7383 |   23 | NEU      |   2 |  0 |  0
 7370 |   23 | NEU      |  14 |  1 |  0
 7462 |   23 | NEU      |   0 |  2 |  0
 7462 |   23 | NEU      |   1 |  0 |  0
 7370 |   23 | NEU      |  13 |  0 |  0
 7462 |   23 | NEU      |   2 |  0 |  0
 7462 |   23 | NEU      |   3 |  0 |  0
 7462 |   23 | NEU      |   4 |  0 |  0
 7370 |   23 | NEU      |  12 |  0 |  0
 7462 |   23 | NEU      |   5 |  0 |  0
 7462 |   23 | NEU      |   6 |  0 |  0
 7370 |   23 | NEU      |  11 |  0 |  0
 7462 |   23 | NEU      |   7 |  0 |  0
 7370 |   23 | NEU      |  10 |  0 |  0
 7462 |   23 | NEU      |   8 |  0 |  0
 7370 |   23 | NEU      |   9 |  0 |  0
 7370 |   23 | NEU      |   8 |  1 |  0
 7370 |   23 | NEU      |   7 |  0 |  0
 7462 |   23 | NEU      |   9 |  0 |  0
 7383 |   23 | NEU      |   3 |  1 |  0
 7385 |   23 | NEU      |   4 |  1 |  0
 7383 |   23 | NEU      |   1 |  3 |  0
 7462 |   23 | NEU      |  10 |  0 |  0
 6992 |   23 | NEU      |   6 |  0 |  0
 7385 |   23 | NEU      |   3 |  2 |  0
 7383 |   23 | NEU      |   0 |  0 |  0
 7385 |   23 | NEU      |   2 |  0 |  0
 6992 |   23 | NEU      |   5 |  0 |  0
 7462 |   23 | NEU      |  11 |  0 |  0
 7385 |   23 | NEU      |   1 |  0 |  0
 7385 |   23 | NEU      |   0 |  3 |  0
 6992 |   23 | NEU      |   4 |  0 |  0
 7378 |   23 | NEU      |   7 |  0 |  0
 6992 |   23 | NEU      |   3 |  0 |  0
 7462 |   23 | NEU      |  12 |  0 |  0
 7378 |   23 | NEU      |   6 |  4 |  0
 7378 |   23 | NEU      |   5 |  1 |  0
 6992 |   23 | NEU      |   2 |  1 |  0
 7462 |   23 | NEU      |  13 |  0 |  0
 7378 |   23 | NEU      |   4 |  1 |  0
 7378 |   23 | NEU      |   3 |  3 |  0
 6992 |   23 | NEU      |   1 |  0 |  0
 7378 |   23 | NEU      |   2 |  1 |  0
 7378 |   23 | NEU      |   1 |  0 |  0
 7378 |   23 | NEU      |   0 |  0 |  0
 6992 |   23 | NEU      |   0 |  1 |  0
 7462 |   23 | NEU      |  14 |  0 |  0
 7370 |   23 | NEU      |   6 |  1 |  0
 7370 |   23 | NEU      |   5 |  0 |  0
 6988 |   23 | NEU      |   0 |  0 |  0
 7370 |   23 | NEU      |   4 |  0 |  0
 7370 |   23 | NEU      |   3 |  0 |  0
 6981 |   23 | NEU      |  14 |  0 |  0
 7370 |   23 | NEU      |   2 |  0 |  0
 7371 |   23 | NEU      |   1 |  1 |  7
 6981 |   23 | NEU      |  13 |  0 |  0
 7370 |   23 | NEU      |   1 |  1 |  0
 6981 |   23 | NEU      |  12 |  0 |  0
 7371 |   23 | NEU      |   0 |  1 |  9
 7370 |   23 | NEU      |   0 |  0 |  0
 7354 |   23 | NEU      |  14 |  0 |  0
 6981 |   23 | NEU      |  11 |  0 |  0
 7488 |   23 | NEU      |   2 |  0 |  0
 7354 |   23 | NEU      |  13 |  0 |  0
 6981 |   23 | NEU      |  10 |  0 |  0
 6981 |   23 | NEU      |   9 |  0 |  0
 6981 |   23 | NEU      |   8 |  0 |  0
 6981 |   23 | NEU      |   7 |  0 |  0
 7488 |   23 | NEU      |   3 |  0 |  0
 6981 |   23 | NEU      |   6 |  0 |  0
 6981 |   23 | NEU      |   5 |  0 |  0
 6981 |   23 | NEU      |   4 |  0 |  0
 6981 |   23 | NEU      |   3 |  0 |  0
 7488 |   23 | NEU      |   4 |  0 |  0
 7354 |   23 | NEU      |  12 |  0 |  0
 6918 |   23 | NEU      |   4 |  1 |  0
 7354 |   23 | NEU      |  11 |  0 |  0
 7354 |   23 | NEU      |  10 |  0 |  0
 7488 |   23 | NEU      |   5 |  0 |  0
 7354 |   23 | NEU      |   9 |  0 |  0
 7354 |   23 | NEU      |   8 |  0 |  0
 7354 |   23 | NEU      |   7 |  0 |  0
 7354 |   23 | NEU      |   6 |  0 |  0
 7354 |   23 | NEU      |   5 |  0 |  0
 7354 |   23 | NEU      |   4 |  0 |  0
 7488 |   23 | NEU      |   6 |  0 |  0
 7354 |   23 | NEU      |   3 |  1 |  0
 7354 |   23 | NEU      |   2 |  0 |  0
 6896 |   23 | NEU      |   0 |  1 |  0
 7354 |   23 | NEU      |   1 |  0 |  0
 7354 |   23 | NEU      |   0 |  0 |  1
 7488 |   23 | NEU      |   7 |  0 |  0
 7357 |   23 | NEU      |   2 |  8 |  3
 7824 |   23 | NEU      |   0 |  0 |  0
 7398 |   23 | NEU      |   2 |  1 |  0
 7824 |   23 | NEU      |   1 |  0 |  0
 7398 |   23 | NEU      |   1 |  2 |  0
 7488 |   23 | NEU      |   8 |  0 |  0
 7398 |   23 | NEU      |   0 |  1 |  1
 7824 |   23 | NEU      |   2 |  0 |  0
 7391 |   23 | NEU      |   6 |  1 |  0
 7824 |   23 | NEU      |   3 |  0 |  0
 7391 |   23 | NEU      |   5 |  0 |  0
 7391 |   23 | NEU      |   4 |  1 |  1
 7824 |   23 | NEU      |   4 |  0 |  0
 7391 |   23 | NEU      |   3 |  0 |  0
 7506 |   23 | NEU      |   4 |  0 |  0
 7391 |   23 | NEU      |   2 |  0 |  0
 7824 |   23 | NEU      |   5 |  0 |  0
 7506 |   23 | NEU      |   5 |  0 |  1
 7391 |   23 | NEU      |   1 |  0 |  0
 7396 |   23 | NEU      |   1 |  0 |  0
 7506 |   23 | NEU      |   6 |  1 |  1
 7391 |   23 | NEU      |   0 |  0 |  0
 7824 |   23 | NEU      |   6 |  0 |  0
 7396 |   23 | NEU      |   0 |  1 |  0
 7361 |   23 | NEU      |   5 |  2 |  0
 7361 |   23 | NEU      |   4 |  1 |  0
 7361 |   23 | NEU      |   3 |  0 |  0
 7361 |   23 | NEU      |   2 |  0 |  1
 7361 |   23 | NEU      |   1 |  0 |  0
 7824 |   23 | NEU      |   7 |  0 |  0
 7361 |   23 | NEU      |   0 |  0 |  0
 7357 |   23 | NEU      |   5 |  9 |  4
 7357 |   23 | NEU      |   4 | 10 |  6
 7357 |   23 | NEU      |   3 | 10 |  6
 7824 |   23 | NEU      |   8 |  1 |  0
 7791 |   23 | NEU      |   0 |  6 |  4
 7791 |   23 | NEU      |   1 |  0 |  0
 7791 |   23 | NEU      |   2 |  1 |  0
 7357 |   23 | NEU      |   1 |  8 |  5
 7791 |   23 | NEU      |   3 | 10 |  0
 7357 |   23 | NEU      |   0 | 10 | 10
 7700 |   23 | NEU      |   0 |  2 |  0
 7348 |   23 | NEU      |  13 |  1 |  0
 7700 |   23 | NEU      |   1 |  0 |  0
 7348 |   23 | NEU      |  12 |  0 |  0
 7479 |   23 | NEU      |   0 |  1 |  0
 7348 |   23 | NEU      |  11 |  0 |  0
 7700 |   23 | NEU      |   2 |  0 |  0
 7479 |   23 | NEU      |   1 |  0 |  0
 7700 |   23 | NEU      |   3 |  3 |  0
 7479 |   23 | NEU      |   2 |  0 |  0
 7700 |   23 | NEU      |   4 |  2 |  0
 7479 |   23 | NEU      |   3 |  2 |  0
 7348 |   23 | NEU      |  10 |  0 |  0
 7479 |   23 | NEU      |   4 |  0 |  0
 7348 |   23 | NEU      |   9 |  1 |  0
 7700 |   23 | NEU      |   5 |  3 |  0
 7348 |   23 | NEU      |   8 |  2 |  0
 7700 |   23 | NEU      |   6 |  1 |  0
 7479 |   23 | NEU      |   5 |  0 |  0
 7348 |   23 | NEU      |   7 |  0 |  0
 7348 |   23 | NEU      |   6 |  1 |  0
 7700 |   23 | NEU      |   7 |  2 |  0
 7700 |   23 | NEU      |   8 |  1 |  0
 7348 |   23 | NEU      |   5 |  2 |  0
 7479 |   23 | NEU      |   6 |  0 |  0
 7348 |   23 | NEU      |   4 |  0 |  1
 7700 |   23 | NEU      |   9 |  1 |  0
 7479 |   23 | NEU      |   7 |  1 |  0
 7348 |   23 | NEU      |   3 |  1 |  1
 6981 |   23 | NEU      |   2 |  0 |  0
 7348 |   23 | NEU      |   2 |  1 |  0
 7348 |   23 | NEU      |   1 |  0 |  0
 6981 |   23 | NEU      |   1 |  0 |  0
 7348 |   23 | NEU      |   0 |  0 |  0
 7336 |   23 | NEU      |  14 |  0 |  0
 6981 |   23 | NEU      |   0 |  0 |  0
 7475 |   23 | NEU      |   0 |  0 |  0
 7337 |   23 | NEU      |  14 |  1 |  0
 6980 |   23 | NEU      |   3 |  1 |  0
 7336 |   23 | NEU      |  13 |  0 |  0
 7337 |   23 | NEU      |  13 |  0 |  0
 6980 |   23 | NEU      |   2 |  0 |  0
 7475 |   23 | NEU      |   1 |  0 |  0
 7336 |   23 | NEU      |  12 |  0 |  0
 6980 |   23 | NEU      |   1 |  0 |  0
